2007.49636,6.95424491e-06
2007.50828,6.78103637e-06
2007.5202,6.69340022e-06
2007.53212,6.71250013e-06
2007.54404,6.82714844e-06
2007.55596,6.97605877e-06
2007.56788,7.07827341e-06
2007.5798,7.09213825e-06
2007.59172,7.03796361e-06
2007.60365,6.95002132e-06
2007.61557,6.80147502e-06
2007.62749,6.49592227e-06
2007.63941,5.95643636e-06
2007.65133,5.24557511e-06
2007.66325,4.63020684e-06
2007.67517,4.45175191e-06
2007.68709,4.72595744e-06
2007.69901,5.05997328e-06
2007.71093,5.05094344e-06
2007.72285,4.49904416e-06
2007.73478,3.40386705e-06
2007.7467,1.91937154e-06
2007.75862,5.82922429e-07
2007.77054,1.74348842e-06
2007.78246,3.29364621e-06
2007.79438,4.65776809e-06
2007.8063,5.79793781e-06
2007.81822,6.70898636e-06
2007.83014,7.36225375e-06
2007.84206,7.69979394e-06
2007.85398,7.66628762e-06
2007.86591,7.25068293e-06
2007.87783,6.51130211e-06
2007.88975,5.57303137e-06
2007.90167,4.59701721e-06
2007.91359,3.72820712e-06
2007.92551,3.03511174e-06
2007.93743,2.48557406e-06
2007.94935,2.0090522e-06
2007.96127,1.62150563e-06
2007.97319,1.52085796e-06
2007.98512,1.87744657e-06
2007.99704,2.52165385e-06
2008.00896,3.22208415e-06
2008.02088,3.83825318e-06
2008.0328,4.28990847e-06
2008.04472,4.53742142e-06
2008.05664,4.58106746e-06
2008.06856,4.46915698e-06
2008.08048,4.30136257e-06
2008.0924,4.20228288e-06
2008.10432,4.25164649e-06
2008.11625,4.42934301e-06
2008.12817,4.65962043e-06
2008.14009,4.91382862e-06
2008.15201,5.26339959e-06
2008.16393,5.82828027e-06
2008.17585,6.65430588e-06
2008.18777,7.64887497e-06
2008.19969,8.63341158e-06
2008.21161,9.42920061e-06
2008.22353,9.91142026e-06
2008.23545,1.0028563e-05
2008.24738,9.79838668e-06
2008.2593,9.28847352e-06
2008.27122,8.58881009e-06
2008.28314,7.78473271e-06
2008.29506,6.93781034e-06
2008.30698,6.07856915e-06
2008.3189,5.21018003e-06
2008.33082,4.31949724e-06
2008.34274,3.39218341e-06
2008.35466,2.43123249e-06
2008.36658,1.49185701e-06
2008.37851,8.63850169e-07
2008.39043,1.21532224e-06
2008.40235,1.99974702e-06
2008.41427,2.73801862e-06
2008.42619,3.30250721e-06
2008.43811,3.62300602e-06
2008.45003,3.64658085e-06
2008.46195,3.34610959e-06
2008.47387,2.75507573e-06
2008.48579,2.04286838e-06
2008.49771,1.657859e-06
2008.50964,1.98801526e-06
2008.52156,2.55505318e-06
2008.53348,2.84172034e-06
