freq,int_h2o,int_doh,cluster
15439.11666667,0.00000000,0.00008003,1
15439.15000000,0.00000000,0.00007235,1
15439.45000000,0.00000000,0.00002322,1
15439.88333333,0.00022021,0.00007816,2
15439.95000000,0.00021228,0.00018223,4
15439.97500000,0.00018522,0.00019882,5
15440.80833333,0.00000000,0.00003450,1
15442.02500000,0.00000000,0.00007168,1
15442.15000000,0.00000000,0.00003630,1
15444.20000000,0.00000000,0.00003053,1
15444.30833333,0.00000000,0.00002666,1
15450.00000000,0.00075701,0.00041932,3
15450.43333333,0.00000000,0.00002313,1
15454.10833333,0.00000000,0.00002113,1
15454.66666667,0.00000000,0.00002113,1
15454.99166667,0.00008967,0.00007241,4
15457.12500000,0.00004123,0.00000000,0
15458.79166667,0.00007806,0.00000000,0
15458.91666667,0.00005374,0.00000000,0
15460.00000000,0.00006983,0.00015531,8
15460.19166667,0.00087351,0.00022056,2
15460.30833333,0.00057964,0.00014720,2
15462.59166667,0.00124594,0.00020014,0
15462.71666667,0.00107151,0.00015240,0
15463.99166667,0.00005980,0.00000000,0
15464.10000000,0.00003445,0.00000000,0
15468.76666667,0.00000000,0.00003177,1
15470.00000000,0.00018779,0.00020898,5
15475.00000000,0.00010180,0.00003712,2
15475.84166667,0.00000000,0.00002279,1
15478.50000000,0.00000000,0.00001999,1
15478.60833333,0.00003622,0.00000000,0
15480.00000000,0.00017135,0.00015466,5
15481.47500000,0.00000000,0.00007055,1
15481.60000000,0.00000000,0.00002469,1
15485.47500000,0.00000000,0.00011672,1
15485.59166667,0.00000000,0.00004175,1
15490.00000000,0.00033593,0.00020055,3
15495.00833333,0.00006154,0.00004558,4
15495.70000000,0.00012154,0.00004600,2
15495.75833333,0.00008189,0.00006419,4
15500.00000000,0.00027424,0.00019349,4
15504.70833333,0.00004248,0.00002482,3
15504.75833333,0.00005330,0.00004006,4
15504.80833333,0.00004208,0.00003321,4
15509.32500000,0.00000000,0.00004060,1
15509.81666667,0.00000000,0.00002768,1
15510.00000000,0.00036276,0.00021389,3
15510.47500000,0.00003279,0.00000000,0
15510.62500000,0.00003554,0.00000000,0
15511.09166667,0.00036449,0.00037393,5
15520.00000000,0.00017023,0.00008696,3
15524.35000000,0.00007639,0.00003939,3
15524.38333333,0.00009337,0.00003775,2
15525.00000000,0.00009313,0.00016847,8
15530.00000000,0.00029696,0.00019072,4
15530.32500000,0.00004253,0.00000000,0
15533.97500000,0.00003778,0.00000000,0
15535.44166667,0.00004451,0.00000000,0
15540.00000000,0.00025710,0.00006390,2
15544.17500000,0.00018336,0.00000000,0
15545.30833333,0.00000000,0.00002004,1
15550.00000000,0.00048226,0.00020572,3
15554.14166667,0.00000000,0.00003129,1
15555.00833333,0.00000000,0.00002570,1
15556.15833333,0.00016962,0.00004283,2
15556.17500000,0.00015630,0.00004465,2
15556.25833333,0.00014738,0.00002696,7
15556.95000000,0.00000000,0.00003629,1
15557.35000000,0.00332052,0.00132779,2
15557.45000000,0.00193139,0.00113384,3
15557.55000000,0.00035074,0.00019924,3
15560.00000000,0.00024849,0.00005439,7
15568.02500000,0.00007925,0.00002477,2
15568.03333333,0.00007898,0.00002522,2
15568.11666667,0.00010499,0.00002586,2
15570.00000000,0.00034230,0.00014748,3
15570.85000000,0.00000000,0.00007122,1
15570.96666667,0.00000000,0.00003998,1
15571.81666667,0.00043944,0.00014874,2
15571.82500000,0.00044213,0.00014182,2
15575.00000000,0.00006409,0.00009986,6
15575.66666667,0.00004281,0.00000000,0
15580.00000000,0.00023339,0.00011277,3
15581.66666667,0.00100781,0.00043723,3
15581.70000000,0.00111446,0.00039420,2
15590.00000000,0.00027199,0.00014307,3
15590.45833333,0.00003427,0.00000000,0
15600.00000000,0.00060728,0.00017380,2
15604.56666667,0.00000000,0.00002342,1
15605.66666667,0.00197850,0.00095092,3
15605.68333333,0.00203132,0.00090476,3
15607.45000000,0.00000000,0.00002468,1
15610.00000000,0.00025492,0.00011396,3
15615.33333333,0.00000000,0.00006551,1
15615.46666667,0.00000000,0.00012063,1
15615.48333333,0.00000000,0.00012935,1
15616.06666667,0.00003395,0.00000000,0
15617.78333333,0.00005522,0.00000000,0
15617.89166667,0.00006809,0.00000000,0
15620.00000000,0.00036706,0.00023461,4
15624.69166667,0.00000000,0.00002181,1
15624.81666667,0.00000000,0.00004257,1
15625.00000000,0.07890702,0.11204829,6
15625.15833333,0.00003914,0.00009359,8
15625.19166667,0.00000000,0.00002081,1
15627.58333333,0.00004284,0.00000000,0
15627.70000000,0.00004586,0.00000000,0
15629.62500000,0.00011408,0.00002446,7
15629.68333333,0.00007926,0.00004538,3
15629.74166667,0.00017752,0.00002847,0
15630.00000000,0.00024124,0.00008956,2
15633.49166667,0.00229541,0.00050676,7
15637.26666667,0.00004111,0.00000000,0
15640.00000000,0.00034005,0.00027716,4
15644.30833333,0.00033827,0.00028019,4
15644.34166667,0.00029864,0.00031681,5
15650.00000000,0.00023707,0.00008176,2
15660.00000000,0.00031796,0.00026349,4
15669.99166667,0.00012204,0.00011138,5
15672.35833333,0.00000000,0.00003205,1
15672.37500000,0.00000000,0.00003548,1
15672.47500000,0.00000000,0.00002406,1
15673.35833333,0.00000000,0.00003713,1
15673.56666667,0.00004510,0.00000000,0
15675.00000000,0.00011074,0.00002505,7
15679.85833333,0.00015428,0.00000000,0
15680.00000000,0.00025751,0.00027802,5
15680.44166667,0.00013344,0.00004868,2
15680.55000000,0.00006352,0.00000000,0
15688.77500000,0.00000000,0.00009005,1
15688.89166667,0.00000000,0.00004049,1
15690.00000000,0.00004165,0.00012899,9
15692.70000000,0.00005369,0.00002640,3
15692.73333333,0.00004698,0.00003418,4
15697.64166667,0.00000000,0.00004672,1
15700.00000000,0.00012443,0.00049970,9
15710.00000000,0.00009540,0.00011184,5
15710.14166667,0.00005117,0.00000000,0
15710.20833333,0.00000000,0.00002791,1
15710.25000000,0.00004200,0.00000000,0
15710.64166667,0.00003936,0.00000000,0
15719.65833333,0.00018739,0.00006529,2
15719.67500000,0.00018217,0.00006749,2
15720.00000000,0.00028748,0.00024918,11
15722.95833333,0.00003344,0.00000000,0
15724.08333333,0.00000000,0.00003115,1
15725.00000000,0.00000000,0.00007252,1
15729.75833333,0.00007824,0.00002615,2
15729.77500000,0.00007467,0.00002904,2
15729.89166667,0.00006011,0.00000000,0
15730.00000000,0.00000000,0.00009285,1
15731.13333333,0.00145939,0.00032021,7
15731.25000000,0.00134807,0.00020376,0
15733.65000000,0.00000000,0.00005177,1
15733.93333333,0.00004240,0.00000000,0
15738.92500000,0.00279938,0.00111881,2
15740.00000000,0.00029571,0.00030816,5
15741.35000000,0.00000000,0.00005451,1
15741.46666667,0.00000000,0.00003203,1
15742.19166667,0.00005197,0.00003817,4
15744.09166667,0.00014156,0.00002821,7
15745.20000000,0.00040888,0.00013201,2
15745.22500000,0.00035605,0.00014699,3
15745.28333333,0.00031310,0.00010673,2
15745.63333333,0.00006873,0.00000000,0
15750.00000000,0.00009171,0.00021431,8
15754.23333333,0.00055033,0.00020911,2
15754.31666667,0.00049248,0.00013742,2
15755.00833333,0.00000000,0.00002210,1
15760.00000000,0.00031561,0.00032964,5
15769.99166667,0.00013045,0.00011075,4
15770.10000000,0.00005349,0.00002507,3
15771.45833333,0.00003593,0.00000000,0
15775.00000000,0.00014529,0.00007860,3
15775.24166667,0.00010490,0.00002406,2
15776.00000000,0.00004777,0.00000000,0
15777.95000000,0.00007535,0.00002428,2
15778.00000000,0.00005881,0.00004299,4
15778.05833333,0.00009660,0.00004313,3
15778.90000000,0.00000000,0.00004044,1
15780.00000000,0.00039144,0.00030406,4
15781.25000000,0.00000000,0.00001996,1
15782.30000000,0.00000000,0.00010175,1
15782.41666667,0.00000000,0.00004731,1
15785.00833333,0.00000000,0.00002570,1
15790.00000000,0.00007658,0.00011721,6
15793.21666667,0.00006283,0.00000000,0
15794.26666667,0.00000000,0.00003965,1
15794.27500000,0.00000000,0.00004004,1
15794.38333333,0.00000000,0.00002206,1
15795.00000000,0.00011155,0.00009615,4
15797.55000000,0.00003712,0.00000000,0
15799.06666667,0.00005712,0.00000000,0
15799.17500000,0.00007282,0.00000000,0
15800.00000000,0.00065284,0.00066109,5
15808.13333333,0.00000000,0.00002331,1
15809.19166667,0.00000000,0.00021052,1
15810.00000000,0.00015976,0.00011749,4
15815.00000000,0.00017649,0.00014275,4
15816.49166667,0.00003590,0.00000000,0
15816.67500000,0.00000000,0.00002262,1
15818.92500000,0.00227513,0.00040196,7
15818.93333333,0.00228573,0.00042384,7
15819.05833333,0.00159134,0.00023986,0
15820.00000000,0.00059759,0.00052569,5
15820.31666667,0.00000000,0.00005172,1
15822.11666667,0.00000000,0.00002563,1
15825.00000000,0.00044073,0.00062416,6
15827.38333333,0.00011091,0.00000000,0
15827.49166667,0.00007859,0.00000000,0
15827.70000000,0.00000000,0.00002234,1
15828.95000000,0.00003743,0.00000000,0
15830.00000000,0.00018786,0.00012640,4
15835.00000000,0.00015916,0.00013519,4
15840.00000000,0.00062831,0.00053618,4
15845.00000000,0.00007092,0.00007412,5
15847.13333333,0.00004207,0.00000000,0
15850.00000000,0.00037683,0.00025866,4
15854.99166667,0.00005292,0.00003684,4
15858.29166667,0.00005943,0.00000000,0
15860.00000000,0.00066401,0.00050364,4
15865.00000000,0.00005176,0.00005276,5
15867.98333333,0.00003887,0.00000000,0
15870.00000000,0.00021830,0.00014659,4
15874.65000000,0.00000000,0.00009775,1
15874.76666667,0.00000000,0.00004002,1
15874.95833333,0.00010800,0.00012005,5
15875.00000000,0.00015731,0.00017133,5
15875.36666667,0.00000000,0.00002855,1
15875.57500000,0.00018144,0.00000000,0
15875.77500000,0.00006039,0.00000000,0
15875.89166667,0.00008017,0.00000000,0
15879.55833333,0.00023477,0.00008631,2
15880.00000000,0.00067327,0.00051177,4
15885.40833333,0.00196212,0.00082884,3
15885.43333333,0.00209214,0.00075825,2
15887.10833333,0.00006828,0.00000000,0
15887.15833333,0.00005113,0.00002481,3
15887.20833333,0.00007911,0.00000000,0
15887.48333333,0.00000000,0.00003532,1
15889.25833333,0.00006982,0.00000000,0
15890.00000000,0.00023438,0.00012486,3
15893.93333333,0.00009420,0.00004745,3
15894.02500000,0.00008172,0.00004823,3
15894.05000000,0.00009924,0.00003779,2
15895.00000000,0.00026523,0.00018934,4
15900.00000000,0.00054584,0.00079593,6
15900.75833333,0.00000000,0.00002633,1
15900.88333333,0.00000000,0.00002754,1
15905.00000000,0.00000000,0.00002713,1
15910.00000000,0.00017960,0.00010880,3
15910.80833333,0.00003564,0.00000000,0
15913.07500000,0.00008066,0.00002577,2
15913.48333333,0.00000000,0.00012858,1
15913.60000000,0.00000000,0.00008257,1
15915.00000000,0.00014812,0.00013607,5
15917.96666667,0.00000000,0.00002105,1
15920.00000000,0.00060160,0.00041000,4
15925.00000000,0.00010313,0.00005581,3
15930.00000000,0.00023311,0.00005844,2
15935.00000000,0.00010265,0.00007862,4
15939.21666667,0.00022825,0.00007800,2
15939.25000000,0.00016843,0.00008905,3
15939.33333333,0.00012472,0.00006355,3
15940.00000000,0.00051008,0.00036011,4
15945.65000000,0.00028190,0.00004918,7
15945.76666667,0.00016436,0.00000000,0
15949.45000000,0.00003414,0.00000000,0
15950.00000000,0.00026335,0.00024694,5
15951.16666667,0.00028103,0.00003325,0
15951.17500000,0.00027773,0.00003376,0
15951.29166667,0.00017012,0.00000000,0
15953.36666667,0.00003304,0.00000000,0
15955.00000000,0.00005526,0.00004980,5
15958.62500000,0.00003638,0.00000000,0
15960.00000000,0.00045521,0.00034653,4
15970.00000000,0.00019406,0.00009188,3
15975.01666667,0.00008214,0.00012504,6
15980.00000000,0.00051940,0.00035615,4
15982.83333333,0.00056201,0.00011644,7
15982.93333333,0.00051909,0.00005663,0
15989.60833333,0.00000000,0.00005490,1
15989.71666667,0.00000000,0.00002816,1
15990.00000000,0.00028324,0.00012169,3
15994.09166667,0.00000000,0.00009449,1
15994.20833333,0.00000000,0.00003818,1
15995.00000000,0.00008966,0.00005552,4
15995.62500000,0.00005441,0.00000000,0
16000.00000000,0.00097827,0.00031008,2
16004.80000000,0.00006361,0.00000000,0
16008.80833333,0.00000000,0.00006458,1
16008.93333333,0.00000000,0.00003737,1
16010.00000000,0.00029889,0.00014073,3
16015.00833333,0.00008136,0.00005036,4
16015.61666667,0.00016383,0.00012114,4
16015.62500000,0.00016216,0.00012249,4
16020.00000000,0.00044649,0.00029478,4
16020.19166667,0.00004841,0.00000000,0
16025.00000000,0.00004624,0.00003480,4
16030.00000000,0.00024458,0.00019611,4
16030.34166667,0.00000000,0.00002702,1
16031.95000000,0.00000000,0.00004887,1
16032.24166667,0.00048611,0.00006975,0
16032.36666667,0.00033677,0.00003156,0
16032.90000000,0.00072743,0.00011378,0
16033.02500000,0.00059557,0.00006312,0
16035.00833333,0.00005581,0.00004447,4
16040.00000000,0.00039278,0.00033686,4
16042.54166667,0.00005074,0.00000000,0
16042.66666667,0.00004957,0.00000000,0
16047.03333333,0.00005488,0.00000000,0
16047.13333333,0.00000000,0.00002777,1
16047.25000000,0.00000000,0.00003012,1
16047.80833333,0.00010387,0.00002685,2
16047.82500000,0.00010857,0.00002515,2
16050.00000000,0.00058770,0.00031595,3
16055.00000000,0.00008640,0.00006368,4
16056.05000000,0.00003376,0.00000000,0
16060.00000000,0.00025500,0.00023567,5
16064.45000000,0.00000000,0.00002324,1
16069.75833333,0.00007894,0.00002277,2
16070.00000000,0.00026690,0.00021491,4
16075.00000000,0.00014791,0.00009478,4
16079.60833333,0.00000000,0.00002863,1
16080.00000000,0.00022117,0.00019796,5
16081.25000000,0.00000000,0.00008341,1
16081.36666667,0.00000000,0.00003753,1
16083.68333333,0.00004034,0.00002456,10
16090.00000000,0.00028321,0.00022642,4
16091.15833333,0.00011656,0.00004314,2
16091.17500000,0.00012275,0.00004625,2
16091.25833333,0.00003942,0.00005935,6
16091.29166667,0.00006130,0.00004791,4
16091.54166667,0.00012405,0.00006185,3
16091.65833333,0.00006429,0.00002819,3
16092.25833333,0.00011518,0.00000000,0
16095.00000000,0.00004749,0.00003922,4
16100.00000000,0.00052271,0.00059182,5
16100.83333333,0.00000000,0.00006603,1
16102.85833333,0.00003287,0.00000000,0
16106.95000000,0.00027754,0.00006756,2
16107.06666667,0.00013006,0.00006542,3
16108.91666667,0.00060426,0.00011489,7
16109.04166667,0.00051320,0.00007439,0
16110.00000000,0.00024489,0.00020327,4
16113.00833333,0.00000000,0.00002118,1
16113.25833333,0.00000000,0.00002131,1
16115.00833333,0.00004835,0.00002474,3
16118.66666667,0.00070643,0.00022254,2
16118.72500000,0.00044980,0.00025433,3
16120.00000000,0.00005498,0.00011360,8
16121.50000000,0.00005624,0.00003638,4
16125.00000000,0.00026688,0.00020707,4
16130.00000000,0.00036257,0.00021840,3
16135.00000000,0.00007217,0.00004042,3
16137.69166667,0.00000000,0.00002054,1
16140.00000000,0.00000000,0.00010799,1
16142.26666667,0.00004924,0.00000000,0
16143.30833333,0.00005563,0.00010882,8
16145.51666667,0.00000000,0.00002875,1
16146.60000000,0.00018765,0.00002725,0
16150.00000000,0.00018853,0.00018394,5
16150.94166667,0.00003675,0.00000000,0
16154.31666667,0.00000000,0.00006201,1
16155.00000000,0.00006395,0.00003037,3
16155.33333333,0.00075710,0.00087979,5
16160.00000000,0.00005695,0.00012282,8
16170.00000000,0.00034628,0.00017752,3
16175.00000000,0.00003838,0.00000000,0
16180.00000000,0.00011622,0.00014319,6
16188.11666667,0.00006565,0.00000000,0
16190.00000000,0.00044433,0.00020744,3
16195.00000000,0.00005279,0.00003012,3
16198.24166667,0.00004085,0.00002157,3
16200.00000000,0.00073201,0.00030609,3
16206.37500000,0.00000000,0.00002636,1
16210.00000000,0.00037494,0.00020373,3
16210.94166667,0.00047216,0.00020864,3
16212.11666667,0.00006132,0.00000000,0
16212.21666667,0.00005617,0.00000000,0
16212.40833333,0.00004056,0.00000000,0
16215.00833333,0.00008084,0.00003289,3
16215.64166667,0.00000000,0.00004132,1
16220.00000000,0.00034889,0.00026069,4
16224.99166667,0.00004335,0.00002331,3
16227.86666667,0.00007745,0.00000000,0
16227.96666667,0.00007025,0.00000000,0
16228.20000000,0.00000000,0.00005563,1
16230.00000000,0.00027257,0.00019652,4
16230.15833333,0.00000000,0.00002395,1
16230.19166667,0.00004013,0.00002083,3
16233.56666667,0.00008502,0.00002301,2
16233.59166667,0.00008070,0.00002543,2
16235.00000000,0.00000000,0.00002898,1
16235.43333333,0.00198258,0.00235963,5
16240.00000000,0.00031390,0.00027968,5
16248.79166667,0.00005570,0.00000000,0
16248.90833333,0.00003934,0.00000000,0
16250.00000000,0.00075241,0.00045995,10
16253.24166667,0.00079746,0.00011409,0
16253.36666667,0.00067496,0.00008499,0
16254.18333333,0.00000000,0.00002142,1
16254.74166667,0.00004333,0.00000000,0
16255.00000000,0.00005400,0.00002471,3
16260.00000000,0.00038520,0.00029067,4
16270.00000000,0.00021306,0.00017927,4
16273.70833333,0.00000000,0.00004524,1
16273.82500000,0.00000000,0.00002687,1
16274.80000000,0.00025750,0.00010694,3
16274.91666667,0.00015463,0.00012658,4
16275.01666667,0.00000000,0.00006116,1
16279.48333333,0.00004845,0.00005200,5
16279.57500000,0.00000000,0.00003081,1
16280.00000000,0.00040890,0.00027680,4
16283.00833333,0.00062474,0.00008571,0
16283.13333333,0.00046891,0.00004858,0
16285.30000000,0.00003357,0.00000000,0
16290.00000000,0.00017938,0.00016086,5
16293.53333333,0.00007364,0.00000000,0
16295.00833333,0.00008463,0.00005244,4
16297.45833333,0.00003751,0.00000000,0
16300.00000000,0.00050866,0.00026352,3
16303.20000000,0.00000000,0.00034226,1
16303.31666667,0.00000000,0.00022172,1
16307.36666667,0.00000000,0.00007831,1
16310.00000000,0.00018894,0.00017009,5
16313.42500000,0.00000000,0.00002145,1
16320.00000000,0.00034095,0.00020747,10
16323.71666667,0.00004775,0.00015331,9
16325.00000000,0.00014916,0.00000000,0
16327.67500000,0.00003287,0.00000000,0
16329.35000000,0.00000000,0.00002722,1
16329.50000000,0.00063590,0.00011384,7
16329.61666667,0.00031781,0.00007028,7
16329.62500000,0.00032709,0.00006798,7
16330.00000000,0.00014961,0.00015383,5
16335.00000000,0.00003924,0.00000000,0
16336.85000000,0.00000000,0.00002882,1
16340.00000000,0.00034064,0.00019723,3
16344.06666667,0.00012773,0.00226546,1
16344.08333333,0.00012037,0.00239307,1
16345.35833333,0.00000000,0.00002145,1
16346.90000000,0.00011894,0.00024970,8
16350.00000000,0.00044026,0.00027161,4
16351.41666667,0.00031754,0.00012669,2
16355.00000000,0.00004284,0.00002357,3
16360.00000000,0.00033818,0.00017587,3
16363.40000000,0.00003282,0.00002064,4
16363.44166667,0.00000000,0.00002755,1
16370.00000000,0.00007435,0.00013855,8
16370.95000000,0.00003541,0.00000000,0
16371.42500000,0.00004597,0.00003014,4
16371.46666667,0.00000000,0.00003481,1
16371.51666667,0.00004349,0.00002600,3
16375.00833333,0.00004342,0.00003989,5
16379.14166667,0.00003454,0.00000000,0
16380.00000000,0.00030962,0.00018275,3
16387.01666667,0.00000000,0.00007243,1
16388.88333333,0.00012235,0.00002858,2
16390.00000000,0.00014948,0.00010307,4
16400.00000000,0.00028529,0.00024826,11
16405.15833333,0.00000000,0.00002371,1
16406.25000000,0.00021833,0.00008776,2
16408.61666667,0.00008875,0.00003717,3
16410.00000000,0.00008348,0.00008779,5
16420.00000000,0.00040867,0.00018878,3
16425.00000000,0.00015621,0.00005836,2
16430.00000000,0.00007384,0.00009609,6
16440.00000000,0.00037228,0.00021246,3
16449.38333333,0.00037123,0.00007784,7
16449.49166667,0.00022398,0.00004649,7
16450.00000000,0.00007053,0.00007044,5
16453.62500000,0.00003395,0.00000000,0
16459.28333333,0.00127301,0.00089189,4
16460.00000000,0.00050203,0.00021736,3
16463.31666667,0.00000000,0.00009312,1
16463.43333333,0.00000000,0.00003957,1
16470.00000000,0.00012696,0.00006248,3
16475.00000000,0.00003634,0.00000000,0
16477.11666667,0.00000000,0.00002993,1
16480.00000000,0.00056333,0.00022477,2
16483.25833333,0.00000000,0.00012670,1
16483.35000000,0.00000000,0.00014045,1
16484.37500000,0.00003812,0.00000000,0
16490.00833333,0.00009502,0.00006252,4
16495.80000000,0.00000000,0.00004746,1
16495.84166667,0.00000000,0.00002878,1
16495.92500000,0.00000000,0.00002161,1
